Causas (lista reducida);Sexo;Provincia de residencia;Total
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Gipuzkoa;178
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Girona;184
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Granada;247
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Guadalajara;77
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Huelva;134
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Huesca;50
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Jaén;243
062-067 X.Enfermedades del sistema respiratorio;Mujeres;León;158
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Lleida;154
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Lugo;181
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Madrid;2.363
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Málaga;376
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Murcia;390
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Navarra;179
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Ourense;191
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Palencia;60
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Palmas, Las;384
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Pontevedra;368
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Rioja, La;125
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Salamanca;112
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Santa Cruz de Tenerife;425
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Segovia;62
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Sevilla;516
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Soria;43
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Tarragona;225
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Teruel;44
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Toledo;248
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Valencia/Valncia;709
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Valladolid;152
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Zamora;78
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Zaragoza;299
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Ceuta;27
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Melilla;26
062-067 X.Enfermedades del sistema respiratorio;Mujeres;Extranjero;26
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Total;24
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Albacete;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Alicante/Alacant;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Almería;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Araba/Alava;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Asturias;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Avila;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Badajoz;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Balears, Illes;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Barcelona;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Bizkaia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Burgos;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Cáceres;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Cádiz;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Cantabria;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Castellón/Castelló;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Ciudad Real;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Córdoba;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Coruña, A;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Cuenca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Gipuzkoa;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Girona;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Granada;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Guadalajara;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Huelva;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Huesca;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Jaén;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;León;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Lleida;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Lugo;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Madrid;5
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Málaga;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Murcia;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Navarra;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Ourense;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Palencia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Palmas, Las;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Pontevedra;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Rioja, La;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Salamanca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Santa Cruz de Tenerife;3
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Segovia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Sevilla;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Soria;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Tarragona;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Teruel;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Toledo;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Valencia/Valncia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Valladolid;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Zamora;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Zaragoza;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Ceuta;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Melilla;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Ambos sexos;Extranjero;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Total;14
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Albacete;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Alicante/Alacant;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Almería;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Araba/Alava;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Asturias;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Avila;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Badajoz;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Balears, Illes;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Barcelona;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Bizkaia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Burgos;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Cáceres;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Cádiz;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Cantabria;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Castellón/Castelló;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Ciudad Real;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Córdoba;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Coruña, A;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Cuenca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Gipuzkoa;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Girona;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Granada;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Guadalajara;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Huelva;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Huesca;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Jaén;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;León;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Lleida;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Lugo;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Madrid;3
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Málaga;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Murcia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Navarra;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Ourense;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Palencia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Palmas, Las;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Pontevedra;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Rioja, La;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Salamanca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Santa Cruz de Tenerife;3
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Segovia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Sevilla;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Soria;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Tarragona;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Teruel;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Toledo;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Valencia/Valncia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Valladolid;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Zamora;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Zaragoza;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Ceuta;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Melilla;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Hombres;Extranjero;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Total;10
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Albacete;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Alicante/Alacant;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Almería;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Araba/Alava;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Asturias;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Avila;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Badajoz;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Balears, Illes;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Barcelona;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Bizkaia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Burgos;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Cáceres;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Cádiz;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Cantabria;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Castellón/Castelló;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Ciudad Real;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Córdoba;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Coruña, A;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Cuenca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Gipuzkoa;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Girona;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Granada;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Guadalajara;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Huelva;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Huesca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Jaén;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;León;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Lleida;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Lugo;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Madrid;2
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Málaga;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Murcia;1
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Navarra;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Ourense;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Palencia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Palmas, Las;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Pontevedra;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Rioja, La;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Salamanca;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Santa Cruz de Tenerife;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Segovia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Sevilla;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Soria;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Tarragona;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Teruel;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Toledo;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Valencia/Valncia;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Valladolid;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Zamora;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Zaragoza;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Ceuta;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Melilla;0
062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados);Mujeres;Extranjero;0
063 Neumonía;Ambos sexos;Total;6.799
063 Neumonía;Ambos sexos;Albacete;73
063 Neumonía;Ambos sexos;Alicante/Alacant;227
063 Neumonía;Ambos sexos;Almería;69
063 Neumonía;Ambos sexos;Araba/Alava;14
063 Neumonía;Ambos sexos;Asturias;136
063 Neumonía;Ambos sexos;Avila;30
063 Neumonía;Ambos sexos;Badajoz;165
063 Neumonía;Ambos sexos;Balears, Illes;111
063 Neumonía;Ambos sexos;Barcelona;615
063 Neumonía;Ambos sexos;Bizkaia;79
063 Neumonía;Ambos sexos;Burgos;74
063 Neumonía;Ambos sexos;Cáceres;99
063 Neumonía;Ambos sexos;Cádiz;102
063 Neumonía;Ambos sexos;Cantabria;65
063 Neumonía;Ambos sexos;Castellón/Castelló;67
063 Neumonía;Ambos sexos;Ciudad Real;100
063 Neumonía;Ambos sexos;Córdoba;134
063 Neumonía;Ambos sexos;Coruña, A;172
063 Neumonía;Ambos sexos;Cuenca;53
063 Neumonía;Ambos sexos;Gipuzkoa;44
063 Neumonía;Ambos sexos;Girona;62
063 Neumonía;Ambos sexos;Granada;110
063 Neumonía;Ambos sexos;Guadalajara;42
063 Neumonía;Ambos sexos;Huelva;53
063 Neumonía;Ambos sexos;Huesca;31
063 Neumonía;Ambos sexos;Jaén;103
063 Neumonía;Ambos sexos;León;72
063 Neumonía;Ambos sexos;Lleida;63
063 Neumonía;Ambos sexos;Lugo;78
063 Neumonía;Ambos sexos;Madrid;1.061
063 Neumonía;Ambos sexos;Málaga;154
063 Neumonía;Ambos sexos;Murcia;220
063 Neumonía;Ambos sexos;Navarra;71
063 Neumonía;Ambos sexos;Ourense;58
063 Neumonía;Ambos sexos;Palencia;37
063 Neumonía;Ambos sexos;Palmas, Las;352
063 Neumonía;Ambos sexos;Pontevedra;135
063 Neumonía;Ambos sexos;Rioja, La;35
063 Neumonía;Ambos sexos;Salamanca;38
063 Neumonía;Ambos sexos;Santa Cruz de Tenerife;203
063 Neumonía;Ambos sexos;Segovia;26
063 Neumonía;Ambos sexos;Sevilla;258
063 Neumonía;Ambos sexos;Soria;18
063 Neumonía;Ambos sexos;Tarragona;106
063 Neumonía;Ambos sexos;Teruel;26
063 Neumonía;Ambos sexos;Toledo;137
063 Neumonía;Ambos sexos;Valencia/Valncia;456
063 Neumonía;Ambos sexos;Valladolid;96
063 Neumonía;Ambos sexos;Zamora;37
063 Neumonía;Ambos sexos;Zaragoza;186
063 Neumonía;Ambos sexos;Ceuta;12
063 Neumonía;Ambos sexos;Melilla;9
063 Neumonía;Ambos sexos;Extranjero;25
063 Neumonía;Hombres;Total;3.831
063 Neumonía;Hombres;Albacete;34
063 Neumonía;Hombres;Alicante/Alacant;133
063 Neumonía;Hombres;Almería;35
063 Neumonía;Hombres;Araba/Alava;7
063 Neumonía;Hombres;Asturias;77
063 Neumonía;Hombres;Avila;21
063 Neumonía;Hombres;Badajoz;95
063 Neumonía;Hombres;Balears, Illes;58
063 Neumonía;Hombres;Barcelona;346
063 Neumonía;Hombres;Bizkaia;47
063 Neumonía;Hombres;Burgos;46
063 Neumonía;Hombres;Cáceres;55
063 Neumonía;Hombres;Cádiz;54
063 Neumonía;Hombres;Cantabria;33
063 Neumonía;Hombres;Castellón/Castelló;41
063 Neumonía;Hombres;Ciudad Real;55
063 Neumonía;Hombres;Córdoba;73
063 Neumonía;Hombres;Coruña, A;96
063 Neumonía;Hombres;Cuenca;24
063 Neumonía;Hombres;Gipuzkoa;21
063 Neumonía;Hombres;Girona;36
063 Neumonía;Hombres;Granada;59
063 Neumonía;Hombres;Guadalajara;26
063 Neumonía;Hombres;Huelva;27
063 Neumonía;Hombres;Huesca;20
063 Neumonía;Hombres;Jaén;58
063 Neumonía;Hombres;León;47
063 Neumonía;Hombres;Lleida;39
063 Neumonía;Hombres;Lugo;53
063 Neumonía;Hombres;Madrid;601
063 Neumonía;Hombres;Málaga;88
063 Neumonía;Hombres;Murcia;126
063 Neumonía;Hombres;Navarra;36
063 Neumonía;Hombres;Ourense;29
063 Neumonía;Hombres;Palencia;25
063 Neumonía;Hombres;Palmas, Las;184
063 Neumonía;Hombres;Pontevedra;69
063 Neumonía;Hombres;Rioja, La;20
063 Neumonía;Hombres;Salamanca;25
063 Neumonía;Hombres;Santa Cruz de Tenerife;107
063 Neumonía;Hombres;Segovia;19
063 Neumonía;Hombres;Sevilla;138
063 Neumonía;Hombres;Soria;9
063 Neumonía;Hombres;Tarragona;63
063 Neumonía;Hombres;Teruel;17
063 Neumonía;Hombres;Toledo;73
063 Neumonía;Hombres;Valencia/Valncia;266
063 Neumonía;Hombres;Valladolid;57
063 Neumonía;Hombres;Zamora;18
063 Neumonía;Hombres;Zaragoza;116
063 Neumonía;Hombres;Ceuta;8
063 Neumonía;Hombres;Melilla;3
063 Neumonía;Hombres;Extranjero;18
063 Neumonía;Mujeres;Total;2.968
063 Neumonía;Mujeres;Albacete;39
063 Neumonía;Mujeres;Alicante/Alacant;94
063 Neumonía;Mujeres;Almería;34
063 Neumonía;Mujeres;Araba/Alava;7
063 Neumonía;Mujeres;Asturias;59
063 Neumonía;Mujeres;Avila;9
063 Neumonía;Mujeres;Badajoz;70
063 Neumonía;Mujeres;Balears, Illes;53
063 Neumonía;Mujeres;Barcelona;269
063 Neumonía;Mujeres;Bizkaia;32
063 Neumonía;Mujeres;Burgos;28
063 Neumonía;Mujeres;Cáceres;44
063 Neumonía;Mujeres;Cádiz;48
063 Neumonía;Mujeres;Cantabria;32
063 Neumonía;Mujeres;Castellón/Castelló;26
063 Neumonía;Mujeres;Ciudad Real;45
063 Neumonía;Mujeres;Córdoba;61
063 Neumonía;Mujeres;Coruña, A;76
063 Neumonía;Mujeres;Cuenca;29
063 Neumonía;Mujeres;Gipuzkoa;23
063 Neumonía;Mujeres;Girona;26
063 Neumonía;Mujeres;Granada;51
063 Neumonía;Mujeres;Guadalajara;16
063 Neumonía;Mujeres;Huelva;26
063 Neumonía;Mujeres;Huesca;11
063 Neumonía;Mujeres;Jaén;45
063 Neumonía;Mujeres;León;25
063 Neumonía;Mujeres;Lleida;24
063 Neumonía;Mujeres;Lugo;25
063 Neumonía;Mujeres;Madrid;460
063 Neumonía;Mujeres;Málaga;66
063 Neumonía;Mujeres;Murcia;94
063 Neumonía;Mujeres;Navarra;35
063 Neumonía;Mujeres;Ourense;29
063 Neumonía;Mujeres;Palencia;12
063 Neumonía;Mujeres;Palmas, Las;168
063 Neumonía;Mujeres;Pontevedra;66
063 Neumonía;Mujeres;Rioja, La;15
063 Neumonía;Mujeres;Salamanca;13
063 Neumonía;Mujeres;Santa Cruz de Tenerife;96
063 Neumonía;Mujeres;Segovia;7
063 Neumonía;Mujeres;Sevilla;120
063 Neumonía;Mujeres;Soria;9
063 Neumonía;Mujeres;Tarragona;43
063 Neumonía;Mujeres;Teruel;9
063 Neumonía;Mujeres;Toledo;64
063 Neumonía;Mujeres;Valencia/Valncia;190
063 Neumonía;Mujeres;Valladolid;39
063 Neumonía;Mujeres;Zamora;19
063 Neumonía;Mujeres;Zaragoza;70
063 Neumonía;Mujeres;Ceuta;4
063 Neumonía;Mujeres;Melilla;6
063 Neumonía;Mujeres;Extranjero;7
064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);Ambos sexos;Total;10.494
064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);Ambos sexos;Albacete;92
064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);Ambos sexos;Alicante/Alacant;398
064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);Ambos sexos;Almería;148
064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);Ambos sexos;Araba/Alava;67
064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);Ambos sexos;Asturias;280
