Causas (lista reducida);Sexo;Provincia de residencia;Total
046 Trastornos mentales orgánicos, senil y presenil;Hombres;37 Salamanca;40
046 Trastornos mentales orgánicos, senil y presenil;Hombres;38 Santa Cruz de Tenerife;141
046 Trastornos mentales orgánicos, senil y presenil;Hombres;40 Segovia;28
046 Trastornos mentales orgánicos, senil y presenil;Hombres;41 Sevilla;166
046 Trastornos mentales orgánicos, senil y presenil;Hombres;42 Soria;21
046 Trastornos mentales orgánicos, senil y presenil;Hombres;43 Tarragona;132
046 Trastornos mentales orgánicos, senil y presenil;Hombres;44 Teruel;41
046 Trastornos mentales orgánicos, senil y presenil;Hombres;45 Toledo;85
046 Trastornos mentales orgánicos, senil y presenil;Hombres;46 Valencia/València;366
046 Trastornos mentales orgánicos, senil y presenil;Hombres;47 Valladolid;88
046 Trastornos mentales orgánicos, senil y presenil;Hombres;49 Zamora;49
046 Trastornos mentales orgánicos, senil y presenil;Hombres;50 Zaragoza;197
046 Trastornos mentales orgánicos, senil y presenil;Hombres;51 Ceuta;7
046 Trastornos mentales orgánicos, senil y presenil;Hombres;52 Melilla;4
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Extranjero;4
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Total;14.748
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;02 Albacete;133
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;03 Alicante/Alacant;428
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;04 Almería;127
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;01 Araba/Álava;135
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;33 Asturias;540
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;05 Ávila;69
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;06 Badajoz;174
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;07 Balears, Illes;249
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;08 Barcelona;2.058
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;48 Bizkaia;627
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;09 Burgos;152
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;10 Cáceres;180
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;11 Cádiz;220
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;39 Cantabria;343
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;12 Castellón/Castelló;138
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;13 Ciudad Real;140
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;14 Córdoba;230
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;15 Coruña, A;632
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;16 Cuenca;72
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;20 Gipuzkoa;354
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;17 Girona;188
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;18 Granada;168
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;19 Guadalajara;101
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;21 Huelva;67
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;22 Huesca;82
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;23 Jaén;160
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;24 León;179
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;25 Lleida;143
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;27 Lugo;294
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;28 Madrid;1.728
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;29 Málaga;336
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;30 Murcia;324
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;31 Navarra;239
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;32 Ourense;277
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;34 Palencia;57
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;35 Palmas, Las;156
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;36 Pontevedra;500
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;26 Rioja, La;104
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;37 Salamanca;129
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;38 Santa Cruz de Tenerife;217
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;40 Segovia;44
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;41 Sevilla;301
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;42 Soria;29
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;43 Tarragona;285
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;44 Teruel;90
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;45 Toledo;196
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;46 Valencia/València;697
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;47 Valladolid;160
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;49 Zamora;90
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;50 Zaragoza;379
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;51 Ceuta;14
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;52 Melilla;6
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Extranjero;7
047 Trastornos mentales debidos al uso de alcohol;Hombres;Total;204
047 Trastornos mentales debidos al uso de alcohol;Hombres;02 Albacete;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;03 Alicante/Alacant;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;04 Almería;6
047 Trastornos mentales debidos al uso de alcohol;Hombres;01 Araba/Álava;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;33 Asturias;11
047 Trastornos mentales debidos al uso de alcohol;Hombres;05 Ávila;3
047 Trastornos mentales debidos al uso de alcohol;Hombres;06 Badajoz;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;07 Balears, Illes;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;08 Barcelona;13
047 Trastornos mentales debidos al uso de alcohol;Hombres;48 Bizkaia;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;09 Burgos;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;10 Cáceres;2
047 Trastornos mentales debidos al uso de alcohol;Hombres;11 Cádiz;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;39 Cantabria;2
047 Trastornos mentales debidos al uso de alcohol;Hombres;12 Castellón/Castelló;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;13 Ciudad Real;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;14 Córdoba;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;15 Coruña, A;9
047 Trastornos mentales debidos al uso de alcohol;Hombres;16 Cuenca;2
047 Trastornos mentales debidos al uso de alcohol;Hombres;20 Gipuzkoa;6
047 Trastornos mentales debidos al uso de alcohol;Hombres;17 Girona;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;18 Granada;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;19 Guadalajara;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;21 Huelva;2
047 Trastornos mentales debidos al uso de alcohol;Hombres;22 Huesca;2
047 Trastornos mentales debidos al uso de alcohol;Hombres;23 Jaén;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;24 León;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;25 Lleida;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;27 Lugo;6
047 Trastornos mentales debidos al uso de alcohol;Hombres;28 Madrid;18
047 Trastornos mentales debidos al uso de alcohol;Hombres;29 Málaga;3
047 Trastornos mentales debidos al uso de alcohol;Hombres;30 Murcia;8
047 Trastornos mentales debidos al uso de alcohol;Hombres;31 Navarra;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;32 Ourense;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;34 Palencia;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;35 Palmas, Las;7
047 Trastornos mentales debidos al uso de alcohol;Hombres;36 Pontevedra;6
047 Trastornos mentales debidos al uso de alcohol;Hombres;26 Rioja, La;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;37 Salamanca;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;38 Santa Cruz de Tenerife;5
047 Trastornos mentales debidos al uso de alcohol;Hombres;40 Segovia;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;41 Sevilla;4
047 Trastornos mentales debidos al uso de alcohol;Hombres;42 Soria;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;43 Tarragona;6
047 Trastornos mentales debidos al uso de alcohol;Hombres;44 Teruel;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;45 Toledo;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;46 Valencia/València;15
047 Trastornos mentales debidos al uso de alcohol;Hombres;47 Valladolid;1
047 Trastornos mentales debidos al uso de alcohol;Hombres;49 Zamora;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;50 Zaragoza;2
047 Trastornos mentales debidos al uso de alcohol;Hombres;51 Ceuta;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;52 Melilla;0
047 Trastornos mentales debidos al uso de alcohol;Hombres;Extranjero;4
047 Trastornos mentales debidos al uso de alcohol;Mujeres;Total;18
047 Trastornos mentales debidos al uso de alcohol;Mujeres;02 Albacete;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;03 Alicante/Alacant;1
047 Trastornos mentales debidos al uso de alcohol;Mujeres;04 Almería;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;01 Araba/Álava;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;33 Asturias;2
047 Trastornos mentales debidos al uso de alcohol;Mujeres;05 Ávila;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;06 Badajoz;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;07 Balears, Illes;1
047 Trastornos mentales debidos al uso de alcohol;Mujeres;08 Barcelona;2
047 Trastornos mentales debidos al uso de alcohol;Mujeres;48 Bizkaia;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;09 Burgos;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;10 Cáceres;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;11 Cádiz;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;39 Cantabria;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;12 Castellón/Castelló;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;13 Ciudad Real;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;14 Córdoba;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;15 Coruña, A;2
047 Trastornos mentales debidos al uso de alcohol;Mujeres;16 Cuenca;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;20 Gipuzkoa;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;17 Girona;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;18 Granada;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;19 Guadalajara;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;21 Huelva;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;22 Huesca;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;23 Jaén;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;24 León;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;25 Lleida;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;27 Lugo;2
047 Trastornos mentales debidos al uso de alcohol;Mujeres;28 Madrid;1
047 Trastornos mentales debidos al uso de alcohol;Mujeres;29 Málaga;1
047 Trastornos mentales debidos al uso de alcohol;Mujeres;30 Murcia;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;31 Navarra;3
047 Trastornos mentales debidos al uso de alcohol;Mujeres;32 Ourense;2
047 Trastornos mentales debidos al uso de alcohol;Mujeres;34 Palencia;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;35 Palmas, Las;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;36 Pontevedra;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;26 Rioja, La;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;37 Salamanca;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;38 Santa Cruz de Tenerife;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;40 Segovia;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;41 Sevilla;1
047 Trastornos mentales debidos al uso de alcohol;Mujeres;42 Soria;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;43 Tarragona;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;44 Teruel;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;45 Toledo;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;46 Valencia/València;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;47 Valladolid;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;49 Zamora;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;50 Zaragoza;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;51 Ceuta;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;52 Melilla;0
047 Trastornos mentales debidos al uso de alcohol;Mujeres;Extranjero;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;Total;24
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;02 Albacete;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;03 Alicante/Alacant;2
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;04 Almería;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;01 Araba/Álava;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;33 Asturias;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;05 Ávila;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;06 Badajoz;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;07 Balears, Illes;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;08 Barcelona;2
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;48 Bizkaia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;09 Burgos;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;10 Cáceres;2
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;11 Cádiz;3
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;39 Cantabria;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;12 Castellón/Castelló;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;13 Ciudad Real;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;14 Córdoba;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;15 Coruña, A;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;16 Cuenca;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;20 Gipuzkoa;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;17 Girona;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;18 Granada;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;19 Guadalajara;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;21 Huelva;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;22 Huesca;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;23 Jaén;2
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;24 León;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;25 Lleida;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;27 Lugo;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;28 Madrid;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;29 Málaga;2
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;30 Murcia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;31 Navarra;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;32 Ourense;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;34 Palencia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;35 Palmas, Las;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;36 Pontevedra;2
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;26 Rioja, La;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;37 Salamanca;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;38 Santa Cruz de Tenerife;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;40 Segovia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;41 Sevilla;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;42 Soria;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;43 Tarragona;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;44 Teruel;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;45 Toledo;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;46 Valencia/València;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;47 Valladolid;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;49 Zamora;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;50 Zaragoza;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;51 Ceuta;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;52 Melilla;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Hombres;Extranjero;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;Total;3
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;02 Albacete;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;03 Alicante/Alacant;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;04 Almería;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;01 Araba/Álava;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;33 Asturias;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;05 Ávila;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;06 Badajoz;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;07 Balears, Illes;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;08 Barcelona;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;48 Bizkaia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;09 Burgos;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;10 Cáceres;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;11 Cádiz;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;39 Cantabria;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;12 Castellón/Castelló;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;13 Ciudad Real;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;14 Córdoba;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;15 Coruña, A;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;16 Cuenca;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;20 Gipuzkoa;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;17 Girona;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;18 Granada;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;19 Guadalajara;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;21 Huelva;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;22 Huesca;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;23 Jaén;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;24 León;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;25 Lleida;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;27 Lugo;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;28 Madrid;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;29 Málaga;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;30 Murcia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;31 Navarra;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;32 Ourense;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;34 Palencia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;35 Palmas, Las;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;36 Pontevedra;1
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;26 Rioja, La;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;37 Salamanca;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;38 Santa Cruz de Tenerife;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;40 Segovia;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;41 Sevilla;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;42 Soria;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;43 Tarragona;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;44 Teruel;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;45 Toledo;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;46 Valencia/València;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;47 Valladolid;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;49 Zamora;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;50 Zaragoza;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;51 Ceuta;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;52 Melilla;0
048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);Mujeres;Extranjero;0
049 Otros trastornos mentales y del comportamiento;Hombres;Total;235
049 Otros trastornos mentales y del comportamiento;Hombres;02 Albacete;1
049 Otros trastornos mentales y del comportamiento;Hombres;03 Alicante/Alacant;10
049 Otros trastornos mentales y del comportamiento;Hombres;04 Almería;2
049 Otros trastornos mentales y del comportamiento;Hombres;01 Araba/Álava;0
049 Otros trastornos mentales y del comportamiento;Hombres;33 Asturias;6
049 Otros trastornos mentales y del comportamiento;Hombres;05 Ávila;2
049 Otros trastornos mentales y del comportamiento;Hombres;06 Badajoz;1
049 Otros trastornos mentales y del comportamiento;Hombres;07 Balears, Illes;5
049 Otros trastornos mentales y del comportamiento;Hombres;08 Barcelona;26
049 Otros trastornos mentales y del comportamiento;Hombres;48 Bizkaia;3
049 Otros trastornos mentales y del comportamiento;Hombres;09 Burgos;5
049 Otros trastornos mentales y del comportamiento;Hombres;10 Cáceres;2
049 Otros trastornos mentales y del comportamiento;Hombres;11 Cádiz;12
049 Otros trastornos mentales y del comportamiento;Hombres;39 Cantabria;4
049 Otros trastornos mentales y del comportamiento;Hombres;12 Castellón/Castelló;4
049 Otros trastornos mentales y del comportamiento;Hombres;13 Ciudad Real;4
049 Otros trastornos mentales y del comportamiento;Hombres;14 Córdoba;5
049 Otros trastornos mentales y del comportamiento;Hombres;15 Coruña, A;12
049 Otros trastornos mentales y del comportamiento;Hombres;16 Cuenca;0
049 Otros trastornos mentales y del comportamiento;Hombres;20 Gipuzkoa;4
049 Otros trastornos mentales y del comportamiento;Hombres;17 Girona;2
049 Otros trastornos mentales y del comportamiento;Hombres;18 Granada;3
049 Otros trastornos mentales y del comportamiento;Hombres;19 Guadalajara;2
049 Otros trastornos mentales y del comportamiento;Hombres;21 Huelva;2
049 Otros trastornos mentales y del comportamiento;Hombres;22 Huesca;0
049 Otros trastornos mentales y del comportamiento;Hombres;23 Jaén;3
049 Otros trastornos mentales y del comportamiento;Hombres;24 León;5
049 Otros trastornos mentales y del comportamiento;Hombres;25 Lleida;3
049 Otros trastornos mentales y del comportamiento;Hombres;27 Lugo;1
049 Otros trastornos mentales y del comportamiento;Hombres;28 Madrid;17
049 Otros trastornos mentales y del comportamiento;Hombres;29 Málaga;9
049 Otros trastornos mentales y del comportamiento;Hombres;30 Murcia;7
049 Otros trastornos mentales y del comportamiento;Hombres;31 Navarra;7
049 Otros trastornos mentales y del comportamiento;Hombres;32 Ourense;5
049 Otros trastornos mentales y del comportamiento;Hombres;34 Palencia;1
049 Otros trastornos mentales y del comportamiento;Hombres;35 Palmas, Las;2
049 Otros trastornos mentales y del comportamiento;Hombres;36 Pontevedra;2
049 Otros trastornos mentales y del comportamiento;Hombres;26 Rioja, La;5
049 Otros trastornos mentales y del comportamiento;Hombres;37 Salamanca;3
049 Otros trastornos mentales y del comportamiento;Hombres;38 Santa Cruz de Tenerife;8
049 Otros trastornos mentales y del comportamiento;Hombres;40 Segovia;0
049 Otros trastornos mentales y del comportamiento;Hombres;41 Sevilla;13
049 Otros trastornos mentales y del comportamiento;Hombres;42 Soria;1
049 Otros trastornos mentales y del comportamiento;Hombres;43 Tarragona;5
049 Otros trastornos mentales y del comportamiento;Hombres;44 Teruel;0
049 Otros trastornos mentales y del comportamiento;Hombres;45 Toledo;2
049 Otros trastornos mentales y del comportamiento;Hombres;46 Valencia/València;17
049 Otros trastornos mentales y del comportamiento;Hombres;47 Valladolid;1
049 Otros trastornos mentales y del comportamiento;Hombres;49 Zamora;1
049 Otros trastornos mentales y del comportamiento;Hombres;50 Zaragoza;0
