Causas (lista reducida);Sexo;Provincia de residencia;Total
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;32 Ourense;10
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;34 Palencia;10
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;35 Palmas, Las;42
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;36 Pontevedra;43
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;26 Rioja, La;2
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;37 Salamanca;17
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;38 Santa Cruz de Tenerife;29
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;40 Segovia;6
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;41 Sevilla;48
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;42 Soria;1
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;43 Tarragona;24
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;44 Teruel;5
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;45 Toledo;25
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;46 Valencia/València;96
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;47 Valladolid;20
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;49 Zamora;6
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;50 Zaragoza;33
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;51 Ceuta;3
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;52 Melilla;2
014 Tumor maligno del hígado y vías biliares intrahepáticas;Mujeres;Extranjero;6
015 Tumor maligno del páncreas;Hombres;Total;3.745
015 Tumor maligno del páncreas;Hombres;02 Albacete;24
015 Tumor maligno del páncreas;Hombres;03 Alicante/Alacant;161
015 Tumor maligno del páncreas;Hombres;04 Almería;46
015 Tumor maligno del páncreas;Hombres;01 Araba/Álava;31
015 Tumor maligno del páncreas;Hombres;33 Asturias;107
015 Tumor maligno del páncreas;Hombres;05 Ávila;15
015 Tumor maligno del páncreas;Hombres;06 Badajoz;59
015 Tumor maligno del páncreas;Hombres;07 Balears, Illes;79
015 Tumor maligno del páncreas;Hombres;08 Barcelona;416
015 Tumor maligno del páncreas;Hombres;48 Bizkaia;115
015 Tumor maligno del páncreas;Hombres;09 Burgos;34
015 Tumor maligno del páncreas;Hombres;10 Cáceres;35
015 Tumor maligno del páncreas;Hombres;11 Cádiz;75
015 Tumor maligno del páncreas;Hombres;39 Cantabria;66
015 Tumor maligno del páncreas;Hombres;12 Castellón/Castelló;47
015 Tumor maligno del páncreas;Hombres;13 Ciudad Real;44
015 Tumor maligno del páncreas;Hombres;14 Córdoba;59
015 Tumor maligno del páncreas;Hombres;15 Coruña, A;116
015 Tumor maligno del páncreas;Hombres;16 Cuenca;24
015 Tumor maligno del páncreas;Hombres;20 Gipuzkoa;70
015 Tumor maligno del páncreas;Hombres;17 Girona;46
015 Tumor maligno del páncreas;Hombres;18 Granada;60
015 Tumor maligno del páncreas;Hombres;19 Guadalajara;19
015 Tumor maligno del páncreas;Hombres;21 Huelva;34
015 Tumor maligno del páncreas;Hombres;22 Huesca;26
015 Tumor maligno del páncreas;Hombres;23 Jaén;37
015 Tumor maligno del páncreas;Hombres;24 León;52
015 Tumor maligno del páncreas;Hombres;25 Lleida;43
015 Tumor maligno del páncreas;Hombres;27 Lugo;33
015 Tumor maligno del páncreas;Hombres;28 Madrid;451
015 Tumor maligno del páncreas;Hombres;29 Málaga;126
015 Tumor maligno del páncreas;Hombres;30 Murcia;104
015 Tumor maligno del páncreas;Hombres;31 Navarra;46
015 Tumor maligno del páncreas;Hombres;32 Ourense;35
015 Tumor maligno del páncreas;Hombres;34 Palencia;22
015 Tumor maligno del páncreas;Hombres;35 Palmas, Las;78
015 Tumor maligno del páncreas;Hombres;36 Pontevedra;88
015 Tumor maligno del páncreas;Hombres;26 Rioja, La;38
015 Tumor maligno del páncreas;Hombres;37 Salamanca;31
015 Tumor maligno del páncreas;Hombres;38 Santa Cruz de Tenerife;73
015 Tumor maligno del páncreas;Hombres;40 Segovia;25
015 Tumor maligno del páncreas;Hombres;41 Sevilla;115
015 Tumor maligno del páncreas;Hombres;42 Soria;8
015 Tumor maligno del páncreas;Hombres;43 Tarragona;74
015 Tumor maligno del páncreas;Hombres;44 Teruel;12
015 Tumor maligno del páncreas;Hombres;45 Toledo;54
015 Tumor maligno del páncreas;Hombres;46 Valencia/València;199
015 Tumor maligno del páncreas;Hombres;47 Valladolid;54
015 Tumor maligno del páncreas;Hombres;49 Zamora;21
015 Tumor maligno del páncreas;Hombres;50 Zaragoza;107
015 Tumor maligno del páncreas;Hombres;51 Ceuta;5
015 Tumor maligno del páncreas;Hombres;52 Melilla;0
015 Tumor maligno del páncreas;Hombres;Extranjero;6
015 Tumor maligno del páncreas;Mujeres;Total;3.375
015 Tumor maligno del páncreas;Mujeres;02 Albacete;24
015 Tumor maligno del páncreas;Mujeres;03 Alicante/Alacant;122
015 Tumor maligno del páncreas;Mujeres;04 Almería;33
015 Tumor maligno del páncreas;Mujeres;01 Araba/Álava;24
015 Tumor maligno del páncreas;Mujeres;33 Asturias;107
015 Tumor maligno del páncreas;Mujeres;05 Ávila;20
015 Tumor maligno del páncreas;Mujeres;06 Badajoz;50
015 Tumor maligno del páncreas;Mujeres;07 Balears, Illes;62
015 Tumor maligno del páncreas;Mujeres;08 Barcelona;418
015 Tumor maligno del páncreas;Mujeres;48 Bizkaia;120
015 Tumor maligno del páncreas;Mujeres;09 Burgos;35
015 Tumor maligno del páncreas;Mujeres;10 Cáceres;31
015 Tumor maligno del páncreas;Mujeres;11 Cádiz;67
015 Tumor maligno del páncreas;Mujeres;39 Cantabria;58
015 Tumor maligno del páncreas;Mujeres;12 Castellón/Castelló;38
015 Tumor maligno del páncreas;Mujeres;13 Ciudad Real;41
015 Tumor maligno del páncreas;Mujeres;14 Córdoba;33
015 Tumor maligno del páncreas;Mujeres;15 Coruña, A;104
015 Tumor maligno del páncreas;Mujeres;16 Cuenca;9
015 Tumor maligno del páncreas;Mujeres;20 Gipuzkoa;68
015 Tumor maligno del páncreas;Mujeres;17 Girona;49
015 Tumor maligno del páncreas;Mujeres;18 Granada;58
015 Tumor maligno del páncreas;Mujeres;19 Guadalajara;11
015 Tumor maligno del páncreas;Mujeres;21 Huelva;40
015 Tumor maligno del páncreas;Mujeres;22 Huesca;16
015 Tumor maligno del páncreas;Mujeres;23 Jaén;40
015 Tumor maligno del páncreas;Mujeres;24 León;46
015 Tumor maligno del páncreas;Mujeres;25 Lleida;36
015 Tumor maligno del páncreas;Mujeres;27 Lugo;34
015 Tumor maligno del páncreas;Mujeres;28 Madrid;435
015 Tumor maligno del páncreas;Mujeres;29 Málaga;98
015 Tumor maligno del páncreas;Mujeres;30 Murcia;88
015 Tumor maligno del páncreas;Mujeres;31 Navarra;46
015 Tumor maligno del páncreas;Mujeres;32 Ourense;25
015 Tumor maligno del páncreas;Mujeres;34 Palencia;20
015 Tumor maligno del páncreas;Mujeres;35 Palmas, Las;58
015 Tumor maligno del páncreas;Mujeres;36 Pontevedra;86
015 Tumor maligno del páncreas;Mujeres;26 Rioja, La;18
015 Tumor maligno del páncreas;Mujeres;37 Salamanca;37
015 Tumor maligno del páncreas;Mujeres;38 Santa Cruz de Tenerife;62
015 Tumor maligno del páncreas;Mujeres;40 Segovia;18
015 Tumor maligno del páncreas;Mujeres;41 Sevilla;100
015 Tumor maligno del páncreas;Mujeres;42 Soria;8
015 Tumor maligno del páncreas;Mujeres;43 Tarragona;52
015 Tumor maligno del páncreas;Mujeres;44 Teruel;14
015 Tumor maligno del páncreas;Mujeres;45 Toledo;52
015 Tumor maligno del páncreas;Mujeres;46 Valencia/València;181
015 Tumor maligno del páncreas;Mujeres;47 Valladolid;42
015 Tumor maligno del páncreas;Mujeres;49 Zamora;21
015 Tumor maligno del páncreas;Mujeres;50 Zaragoza;96
015 Tumor maligno del páncreas;Mujeres;51 Ceuta;8
015 Tumor maligno del páncreas;Mujeres;52 Melilla;1
015 Tumor maligno del páncreas;Mujeres;Extranjero;15
016 Otros tumores malignos digestivos;Hombres;Total;1.231
016 Otros tumores malignos digestivos;Hombres;02 Albacete;12
016 Otros tumores malignos digestivos;Hombres;03 Alicante/Alacant;31
016 Otros tumores malignos digestivos;Hombres;04 Almería;12
016 Otros tumores malignos digestivos;Hombres;01 Araba/Álava;11
016 Otros tumores malignos digestivos;Hombres;33 Asturias;29
016 Otros tumores malignos digestivos;Hombres;05 Ávila;4
016 Otros tumores malignos digestivos;Hombres;06 Badajoz;21
016 Otros tumores malignos digestivos;Hombres;07 Balears, Illes;28
016 Otros tumores malignos digestivos;Hombres;08 Barcelona;119
016 Otros tumores malignos digestivos;Hombres;48 Bizkaia;46
016 Otros tumores malignos digestivos;Hombres;09 Burgos;16
016 Otros tumores malignos digestivos;Hombres;10 Cáceres;22
016 Otros tumores malignos digestivos;Hombres;11 Cádiz;41
016 Otros tumores malignos digestivos;Hombres;39 Cantabria;17
016 Otros tumores malignos digestivos;Hombres;12 Castellón/Castelló;23
016 Otros tumores malignos digestivos;Hombres;13 Ciudad Real;19
016 Otros tumores malignos digestivos;Hombres;14 Córdoba;21
016 Otros tumores malignos digestivos;Hombres;15 Coruña, A;32
016 Otros tumores malignos digestivos;Hombres;16 Cuenca;5
016 Otros tumores malignos digestivos;Hombres;20 Gipuzkoa;31
016 Otros tumores malignos digestivos;Hombres;17 Girona;10
016 Otros tumores malignos digestivos;Hombres;18 Granada;24
016 Otros tumores malignos digestivos;Hombres;19 Guadalajara;10
016 Otros tumores malignos digestivos;Hombres;21 Huelva;9
016 Otros tumores malignos digestivos;Hombres;22 Huesca;10
016 Otros tumores malignos digestivos;Hombres;23 Jaén;17
016 Otros tumores malignos digestivos;Hombres;24 León;25
016 Otros tumores malignos digestivos;Hombres;25 Lleida;11
016 Otros tumores malignos digestivos;Hombres;27 Lugo;9
016 Otros tumores malignos digestivos;Hombres;28 Madrid;130
016 Otros tumores malignos digestivos;Hombres;29 Málaga;30
016 Otros tumores malignos digestivos;Hombres;30 Murcia;29
016 Otros tumores malignos digestivos;Hombres;31 Navarra;32
016 Otros tumores malignos digestivos;Hombres;32 Ourense;17
016 Otros tumores malignos digestivos;Hombres;34 Palencia;6
016 Otros tumores malignos digestivos;Hombres;35 Palmas, Las;31
016 Otros tumores malignos digestivos;Hombres;36 Pontevedra;22
016 Otros tumores malignos digestivos;Hombres;26 Rioja, La;13
016 Otros tumores malignos digestivos;Hombres;37 Salamanca;11
016 Otros tumores malignos digestivos;Hombres;38 Santa Cruz de Tenerife;28
016 Otros tumores malignos digestivos;Hombres;40 Segovia;7
016 Otros tumores malignos digestivos;Hombres;41 Sevilla;33
016 Otros tumores malignos digestivos;Hombres;42 Soria;3
016 Otros tumores malignos digestivos;Hombres;43 Tarragona;27
016 Otros tumores malignos digestivos;Hombres;44 Teruel;4
016 Otros tumores malignos digestivos;Hombres;45 Toledo;13
016 Otros tumores malignos digestivos;Hombres;46 Valencia/València;65
016 Otros tumores malignos digestivos;Hombres;47 Valladolid;14
016 Otros tumores malignos digestivos;Hombres;49 Zamora;20
016 Otros tumores malignos digestivos;Hombres;50 Zaragoza;26
016 Otros tumores malignos digestivos;Hombres;51 Ceuta;2
016 Otros tumores malignos digestivos;Hombres;52 Melilla;1
016 Otros tumores malignos digestivos;Hombres;Extranjero;2
016 Otros tumores malignos digestivos;Mujeres;Total;1.339
016 Otros tumores malignos digestivos;Mujeres;02 Albacete;9
016 Otros tumores malignos digestivos;Mujeres;03 Alicante/Alacant;48
016 Otros tumores malignos digestivos;Mujeres;04 Almería;16
016 Otros tumores malignos digestivos;Mujeres;01 Araba/Álava;7
016 Otros tumores malignos digestivos;Mujeres;33 Asturias;52
016 Otros tumores malignos digestivos;Mujeres;05 Ávila;11
016 Otros tumores malignos digestivos;Mujeres;06 Badajoz;19
016 Otros tumores malignos digestivos;Mujeres;07 Balears, Illes;21
016 Otros tumores malignos digestivos;Mujeres;08 Barcelona;139
016 Otros tumores malignos digestivos;Mujeres;48 Bizkaia;47
016 Otros tumores malignos digestivos;Mujeres;09 Burgos;17
016 Otros tumores malignos digestivos;Mujeres;10 Cáceres;10
016 Otros tumores malignos digestivos;Mujeres;11 Cádiz;34
016 Otros tumores malignos digestivos;Mujeres;39 Cantabria;20
016 Otros tumores malignos digestivos;Mujeres;12 Castellón/Castelló;17
016 Otros tumores malignos digestivos;Mujeres;13 Ciudad Real;11
016 Otros tumores malignos digestivos;Mujeres;14 Córdoba;19
016 Otros tumores malignos digestivos;Mujeres;15 Coruña, A;35
016 Otros tumores malignos digestivos;Mujeres;16 Cuenca;6
016 Otros tumores malignos digestivos;Mujeres;20 Gipuzkoa;22
016 Otros tumores malignos digestivos;Mujeres;17 Girona;18
016 Otros tumores malignos digestivos;Mujeres;18 Granada;23
016 Otros tumores malignos digestivos;Mujeres;19 Guadalajara;7
016 Otros tumores malignos digestivos;Mujeres;21 Huelva;8
016 Otros tumores malignos digestivos;Mujeres;22 Huesca;9
016 Otros tumores malignos digestivos;Mujeres;23 Jaén;19
016 Otros tumores malignos digestivos;Mujeres;24 León;25
016 Otros tumores malignos digestivos;Mujeres;25 Lleida;12
016 Otros tumores malignos digestivos;Mujeres;27 Lugo;14
016 Otros tumores malignos digestivos;Mujeres;28 Madrid;154
016 Otros tumores malignos digestivos;Mujeres;29 Málaga;37
016 Otros tumores malignos digestivos;Mujeres;30 Murcia;24
016 Otros tumores malignos digestivos;Mujeres;31 Navarra;25
016 Otros tumores malignos digestivos;Mujeres;32 Ourense;23
016 Otros tumores malignos digestivos;Mujeres;34 Palencia;11
016 Otros tumores malignos digestivos;Mujeres;35 Palmas, Las;29
016 Otros tumores malignos digestivos;Mujeres;36 Pontevedra;35
016 Otros tumores malignos digestivos;Mujeres;26 Rioja, La;8
016 Otros tumores malignos digestivos;Mujeres;37 Salamanca;18
016 Otros tumores malignos digestivos;Mujeres;38 Santa Cruz de Tenerife;29
016 Otros tumores malignos digestivos;Mujeres;40 Segovia;4
016 Otros tumores malignos digestivos;Mujeres;41 Sevilla;53
016 Otros tumores malignos digestivos;Mujeres;42 Soria;3
016 Otros tumores malignos digestivos;Mujeres;43 Tarragona;20
016 Otros tumores malignos digestivos;Mujeres;44 Teruel;5
016 Otros tumores malignos digestivos;Mujeres;45 Toledo;24
016 Otros tumores malignos digestivos;Mujeres;46 Valencia/València;76
016 Otros tumores malignos digestivos;Mujeres;47 Valladolid;16
016 Otros tumores malignos digestivos;Mujeres;49 Zamora;9
016 Otros tumores malignos digestivos;Mujeres;50 Zaragoza;33
016 Otros tumores malignos digestivos;Mujeres;51 Ceuta;3
016 Otros tumores malignos digestivos;Mujeres;52 Melilla;0
016 Otros tumores malignos digestivos;Mujeres;Extranjero;5
017 Tumor maligno de la laringe;Hombres;Total;1.154
017 Tumor maligno de la laringe;Hombres;02 Albacete;6
017 Tumor maligno de la laringe;Hombres;03 Alicante/Alacant;49
017 Tumor maligno de la laringe;Hombres;04 Almería;22
017 Tumor maligno de la laringe;Hombres;01 Araba/Álava;9
017 Tumor maligno de la laringe;Hombres;33 Asturias;42
017 Tumor maligno de la laringe;Hombres;05 Ávila;4
017 Tumor maligno de la laringe;Hombres;06 Badajoz;22
017 Tumor maligno de la laringe;Hombres;07 Balears, Illes;16
017 Tumor maligno de la laringe;Hombres;08 Barcelona;116
017 Tumor maligno de la laringe;Hombres;48 Bizkaia;34
017 Tumor maligno de la laringe;Hombres;09 Burgos;11
017 Tumor maligno de la laringe;Hombres;10 Cáceres;16
017 Tumor maligno de la laringe;Hombres;11 Cádiz;33
017 Tumor maligno de la laringe;Hombres;39 Cantabria;9
017 Tumor maligno de la laringe;Hombres;12 Castellón/Castelló;11
017 Tumor maligno de la laringe;Hombres;13 Ciudad Real;19
017 Tumor maligno de la laringe;Hombres;14 Córdoba;19
017 Tumor maligno de la laringe;Hombres;15 Coruña, A;30
017 Tumor maligno de la laringe;Hombres;16 Cuenca;5
017 Tumor maligno de la laringe;Hombres;20 Gipuzkoa;27
017 Tumor maligno de la laringe;Hombres;17 Girona;22
017 Tumor maligno de la laringe;Hombres;18 Granada;19
017 Tumor maligno de la laringe;Hombres;19 Guadalajara;1
017 Tumor maligno de la laringe;Hombres;21 Huelva;10
017 Tumor maligno de la laringe;Hombres;22 Huesca;10
017 Tumor maligno de la laringe;Hombres;23 Jaén;23
017 Tumor maligno de la laringe;Hombres;24 León;24
017 Tumor maligno de la laringe;Hombres;25 Lleida;13
017 Tumor maligno de la laringe;Hombres;27 Lugo;5
017 Tumor maligno de la laringe;Hombres;28 Madrid;105
017 Tumor maligno de la laringe;Hombres;29 Málaga;49
017 Tumor maligno de la laringe;Hombres;30 Murcia;31
017 Tumor maligno de la laringe;Hombres;31 Navarra;11
017 Tumor maligno de la laringe;Hombres;32 Ourense;8
017 Tumor maligno de la laringe;Hombres;34 Palencia;13
017 Tumor maligno de la laringe;Hombres;35 Palmas, Las;33
017 Tumor maligno de la laringe;Hombres;36 Pontevedra;31
017 Tumor maligno de la laringe;Hombres;26 Rioja, La;4
017 Tumor maligno de la laringe;Hombres;37 Salamanca;10
017 Tumor maligno de la laringe;Hombres;38 Santa Cruz de Tenerife;22
017 Tumor maligno de la laringe;Hombres;40 Segovia;1
017 Tumor maligno de la laringe;Hombres;41 Sevilla;39
017 Tumor maligno de la laringe;Hombres;42 Soria;6
017 Tumor maligno de la laringe;Hombres;43 Tarragona;9
017 Tumor maligno de la laringe;Hombres;44 Teruel;8
017 Tumor maligno de la laringe;Hombres;45 Toledo;13
017 Tumor maligno de la laringe;Hombres;46 Valencia/València;65
017 Tumor maligno de la laringe;Hombres;47 Valladolid;15
017 Tumor maligno de la laringe;Hombres;49 Zamora;7
017 Tumor maligno de la laringe;Hombres;50 Zaragoza;40
017 Tumor maligno de la laringe;Hombres;51 Ceuta;2
017 Tumor maligno de la laringe;Hombres;52 Melilla;1
017 Tumor maligno de la laringe;Hombres;Extranjero;4
017 Tumor maligno de la laringe;Mujeres;Total;107
017 Tumor maligno de la laringe;Mujeres;02 Albacete;0
017 Tumor maligno de la laringe;Mujeres;03 Alicante/Alacant;2
017 Tumor maligno de la laringe;Mujeres;04 Almería;1
017 Tumor maligno de la laringe;Mujeres;01 Araba/Álava;0
017 Tumor maligno de la laringe;Mujeres;33 Asturias;3
017 Tumor maligno de la laringe;Mujeres;05 Ávila;0
017 Tumor maligno de la laringe;Mujeres;06 Badajoz;3
017 Tumor maligno de la laringe;Mujeres;07 Balears, Illes;4
017 Tumor maligno de la laringe;Mujeres;08 Barcelona;7
017 Tumor maligno de la laringe;Mujeres;48 Bizkaia;1
017 Tumor maligno de la laringe;Mujeres;09 Burgos;5
017 Tumor maligno de la laringe;Mujeres;10 Cáceres;1
017 Tumor maligno de la laringe;Mujeres;11 Cádiz;5
017 Tumor maligno de la laringe;Mujeres;39 Cantabria;1
017 Tumor maligno de la laringe;Mujeres;12 Castellón/Castelló;0
017 Tumor maligno de la laringe;Mujeres;13 Ciudad Real;0
017 Tumor maligno de la laringe;Mujeres;14 Córdoba;2
017 Tumor maligno de la laringe;Mujeres;15 Coruña, A;4
017 Tumor maligno de la laringe;Mujeres;16 Cuenca;0
017 Tumor maligno de la laringe;Mujeres;20 Gipuzkoa;3
017 Tumor maligno de la laringe;Mujeres;17 Girona;2
017 Tumor maligno de la laringe;Mujeres;18 Granada;6
017 Tumor maligno de la laringe;Mujeres;19 Guadalajara;0
017 Tumor maligno de la laringe;Mujeres;21 Huelva;1
017 Tumor maligno de la laringe;Mujeres;22 Huesca;0
017 Tumor maligno de la laringe;Mujeres;23 Jaén;1
017 Tumor maligno de la laringe;Mujeres;24 León;2
017 Tumor maligno de la laringe;Mujeres;25 Lleida;0
017 Tumor maligno de la laringe;Mujeres;27 Lugo;0
017 Tumor maligno de la laringe;Mujeres;28 Madrid;14
017 Tumor maligno de la laringe;Mujeres;29 Málaga;2
017 Tumor maligno de la laringe;Mujeres;30 Murcia;0
017 Tumor maligno de la laringe;Mujeres;31 Navarra;3
017 Tumor maligno de la laringe;Mujeres;32 Ourense;0
017 Tumor maligno de la laringe;Mujeres;34 Palencia;0
017 Tumor maligno de la laringe;Mujeres;35 Palmas, Las;9
017 Tumor maligno de la laringe;Mujeres;36 Pontevedra;3
017 Tumor maligno de la laringe;Mujeres;26 Rioja, La;1
017 Tumor maligno de la laringe;Mujeres;37 Salamanca;0
017 Tumor maligno de la laringe;Mujeres;38 Santa Cruz de Tenerife;1
017 Tumor maligno de la laringe;Mujeres;40 Segovia;0
017 Tumor maligno de la laringe;Mujeres;41 Sevilla;4
017 Tumor maligno de la laringe;Mujeres;42 Soria;0
017 Tumor maligno de la laringe;Mujeres;43 Tarragona;0
017 Tumor maligno de la laringe;Mujeres;44 Teruel;1
017 Tumor maligno de la laringe;Mujeres;45 Toledo;0
017 Tumor maligno de la laringe;Mujeres;46 Valencia/València;7
017 Tumor maligno de la laringe;Mujeres;47 Valladolid;1
017 Tumor maligno de la laringe;Mujeres;49 Zamora;0
017 Tumor maligno de la laringe;Mujeres;50 Zaragoza;5
017 Tumor maligno de la laringe;Mujeres;51 Ceuta;0
017 Tumor maligno de la laringe;Mujeres;52 Melilla;0
017 Tumor maligno de la laringe;Mujeres;Extranjero;2
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;Total;17.194
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;02 Albacete;129
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;03 Alicante/Alacant;650
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;04 Almería;260
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;01 Araba/Álava;116
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;33 Asturias;575
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;05 Ávila;74
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;06 Badajoz;319
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;07 Balears, Illes;368
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;08 Barcelona;1.986
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;48 Bizkaia;497
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;09 Burgos;126
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;10 Cáceres;202
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;11 Cádiz;442
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;39 Cantabria;262
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;12 Castellón/Castelló;233
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;13 Ciudad Real;231
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;14 Córdoba;262
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;15 Coruña, A;511
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;16 Cuenca;72
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;20 Gipuzkoa;289
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;17 Girona;246
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;18 Granada;271
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;19 Guadalajara;69
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;21 Huelva;197
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;22 Huesca;78
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;23 Jaén;228
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;24 León;223
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;25 Lleida;156
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;27 Lugo;167
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;28 Madrid;1.916
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;29 Málaga;567
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;30 Murcia;476
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;31 Navarra;250
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;32 Ourense;142
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;34 Palencia;69
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;35 Palmas, Las;346
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;36 Pontevedra;387
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;26 Rioja, La;121
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;37 Salamanca;147
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;38 Santa Cruz de Tenerife;320
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;40 Segovia;54
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;41 Sevilla;719
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;42 Soria;41
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;43 Tarragona;314
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;44 Teruel;49
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;45 Toledo;303
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;46 Valencia/València;922
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;47 Valladolid;223
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;49 Zamora;96
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;50 Zaragoza;415
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;51 Ceuta;18
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;52 Melilla;25
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Hombres;Extranjero;35
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;Total;4.959
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;02 Albacete;25
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;03 Alicante/Alacant;216
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;04 Almería;52
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;01 Araba/Álava;32
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;33 Asturias;195
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;05 Ávila;18
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;06 Badajoz;41
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;07 Balears, Illes;116
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;08 Barcelona;578
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;48 Bizkaia;163
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;09 Burgos;38
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;10 Cáceres;42
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;11 Cádiz;102
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;39 Cantabria;105
018 Tumor maligno de la tráquea, de los bronquios y del pulmón;Mujeres;12 Castellón/Castelló;61
