Causas (lista reducida);Sexo;Provincia de residencia;Total
056 Otras enfermedades isquémicas del corazón;Mujeres;15 Coruña, A;215
056 Otras enfermedades isquémicas del corazón;Mujeres;16 Cuenca;25
056 Otras enfermedades isquémicas del corazón;Mujeres;20 Gipuzkoa;70
056 Otras enfermedades isquémicas del corazón;Mujeres;17 Girona;87
056 Otras enfermedades isquémicas del corazón;Mujeres;18 Granada;118
056 Otras enfermedades isquémicas del corazón;Mujeres;19 Guadalajara;24
056 Otras enfermedades isquémicas del corazón;Mujeres;21 Huelva;67
056 Otras enfermedades isquémicas del corazón;Mujeres;22 Huesca;25
056 Otras enfermedades isquémicas del corazón;Mujeres;23 Jaén;65
056 Otras enfermedades isquémicas del corazón;Mujeres;24 León;67
056 Otras enfermedades isquémicas del corazón;Mujeres;25 Lleida;33
056 Otras enfermedades isquémicas del corazón;Mujeres;27 Lugo;66
056 Otras enfermedades isquémicas del corazón;Mujeres;28 Madrid;591
056 Otras enfermedades isquémicas del corazón;Mujeres;29 Málaga;253
056 Otras enfermedades isquémicas del corazón;Mujeres;30 Murcia;184
056 Otras enfermedades isquémicas del corazón;Mujeres;31 Navarra;64
056 Otras enfermedades isquémicas del corazón;Mujeres;32 Ourense;80
056 Otras enfermedades isquémicas del corazón;Mujeres;34 Palencia;36
056 Otras enfermedades isquémicas del corazón;Mujeres;35 Palmas, Las;183
056 Otras enfermedades isquémicas del corazón;Mujeres;36 Pontevedra;110
056 Otras enfermedades isquémicas del corazón;Mujeres;26 Rioja, La;40
056 Otras enfermedades isquémicas del corazón;Mujeres;37 Salamanca;64
056 Otras enfermedades isquémicas del corazón;Mujeres;38 Santa Cruz de Tenerife;101
056 Otras enfermedades isquémicas del corazón;Mujeres;40 Segovia;21
056 Otras enfermedades isquémicas del corazón;Mujeres;41 Sevilla;344
056 Otras enfermedades isquémicas del corazón;Mujeres;42 Soria;13
056 Otras enfermedades isquémicas del corazón;Mujeres;43 Tarragona;84
056 Otras enfermedades isquémicas del corazón;Mujeres;44 Teruel;24
056 Otras enfermedades isquémicas del corazón;Mujeres;45 Toledo;72
056 Otras enfermedades isquémicas del corazón;Mujeres;46 Valencia/València;410
056 Otras enfermedades isquémicas del corazón;Mujeres;47 Valladolid;94
056 Otras enfermedades isquémicas del corazón;Mujeres;49 Zamora;38
056 Otras enfermedades isquémicas del corazón;Mujeres;50 Zaragoza;136
056 Otras enfermedades isquémicas del corazón;Mujeres;51 Ceuta;16
056 Otras enfermedades isquémicas del corazón;Mujeres;52 Melilla;11
056 Otras enfermedades isquémicas del corazón;Mujeres;Extranjero;19
057 Insuficiencia cardíaca;Hombres;Total;7.597
057 Insuficiencia cardíaca;Hombres;02 Albacete;56
057 Insuficiencia cardíaca;Hombres;03 Alicante/Alacant;255
057 Insuficiencia cardíaca;Hombres;04 Almería;81
057 Insuficiencia cardíaca;Hombres;01 Araba/Álava;31
057 Insuficiencia cardíaca;Hombres;33 Asturias;172
057 Insuficiencia cardíaca;Hombres;05 Ávila;33
057 Insuficiencia cardíaca;Hombres;06 Badajoz;133
057 Insuficiencia cardíaca;Hombres;07 Balears, Illes;139
057 Insuficiencia cardíaca;Hombres;08 Barcelona;874
057 Insuficiencia cardíaca;Hombres;48 Bizkaia;134
057 Insuficiencia cardíaca;Hombres;09 Burgos;72
057 Insuficiencia cardíaca;Hombres;10 Cáceres;80
057 Insuficiencia cardíaca;Hombres;11 Cádiz;156
057 Insuficiencia cardíaca;Hombres;39 Cantabria;68
057 Insuficiencia cardíaca;Hombres;12 Castellón/Castelló;95
057 Insuficiencia cardíaca;Hombres;13 Ciudad Real;76
057 Insuficiencia cardíaca;Hombres;14 Córdoba;136
057 Insuficiencia cardíaca;Hombres;15 Coruña, A;265
057 Insuficiencia cardíaca;Hombres;16 Cuenca;45
057 Insuficiencia cardíaca;Hombres;20 Gipuzkoa;110
057 Insuficiencia cardíaca;Hombres;17 Girona;100
057 Insuficiencia cardíaca;Hombres;18 Granada;162
057 Insuficiencia cardíaca;Hombres;19 Guadalajara;36
057 Insuficiencia cardíaca;Hombres;21 Huelva;71
057 Insuficiencia cardíaca;Hombres;22 Huesca;51
057 Insuficiencia cardíaca;Hombres;23 Jaén;114
057 Insuficiencia cardíaca;Hombres;24 León;135
057 Insuficiencia cardíaca;Hombres;25 Lleida;125
057 Insuficiencia cardíaca;Hombres;27 Lugo;105
057 Insuficiencia cardíaca;Hombres;28 Madrid;918
057 Insuficiencia cardíaca;Hombres;29 Málaga;195
057 Insuficiencia cardíaca;Hombres;30 Murcia;183
057 Insuficiencia cardíaca;Hombres;31 Navarra;70
057 Insuficiencia cardíaca;Hombres;32 Ourense;116
057 Insuficiencia cardíaca;Hombres;34 Palencia;36
057 Insuficiencia cardíaca;Hombres;35 Palmas, Las;216
057 Insuficiencia cardíaca;Hombres;36 Pontevedra;193
057 Insuficiencia cardíaca;Hombres;26 Rioja, La;58
057 Insuficiencia cardíaca;Hombres;37 Salamanca;75
057 Insuficiencia cardíaca;Hombres;38 Santa Cruz de Tenerife;106
057 Insuficiencia cardíaca;Hombres;40 Segovia;31
057 Insuficiencia cardíaca;Hombres;41 Sevilla;402
057 Insuficiencia cardíaca;Hombres;42 Soria;24
057 Insuficiencia cardíaca;Hombres;43 Tarragona;107
057 Insuficiencia cardíaca;Hombres;44 Teruel;27
057 Insuficiencia cardíaca;Hombres;45 Toledo;137
057 Insuficiencia cardíaca;Hombres;46 Valencia/València;416
057 Insuficiencia cardíaca;Hombres;47 Valladolid;69
057 Insuficiencia cardíaca;Hombres;49 Zamora;54
057 Insuficiencia cardíaca;Hombres;50 Zaragoza;204
057 Insuficiencia cardíaca;Hombres;51 Ceuta;12
057 Insuficiencia cardíaca;Hombres;52 Melilla;11
057 Insuficiencia cardíaca;Hombres;Extranjero;27
057 Insuficiencia cardíaca;Mujeres;Total;11.761
057 Insuficiencia cardíaca;Mujeres;02 Albacete;87
057 Insuficiencia cardíaca;Mujeres;03 Alicante/Alacant;360
057 Insuficiencia cardíaca;Mujeres;04 Almería;113
057 Insuficiencia cardíaca;Mujeres;01 Araba/Álava;44
057 Insuficiencia cardíaca;Mujeres;33 Asturias;347
057 Insuficiencia cardíaca;Mujeres;05 Ávila;48
057 Insuficiencia cardíaca;Mujeres;06 Badajoz;196
057 Insuficiencia cardíaca;Mujeres;07 Balears, Illes;248
057 Insuficiencia cardíaca;Mujeres;08 Barcelona;1.292
057 Insuficiencia cardíaca;Mujeres;48 Bizkaia;252
057 Insuficiencia cardíaca;Mujeres;09 Burgos;96
057 Insuficiencia cardíaca;Mujeres;10 Cáceres;141
057 Insuficiencia cardíaca;Mujeres;11 Cádiz;291
057 Insuficiencia cardíaca;Mujeres;39 Cantabria;149
057 Insuficiencia cardíaca;Mujeres;12 Castellón/Castelló;196
057 Insuficiencia cardíaca;Mujeres;13 Ciudad Real;118
057 Insuficiencia cardíaca;Mujeres;14 Córdoba;232
057 Insuficiencia cardíaca;Mujeres;15 Coruña, A;415
057 Insuficiencia cardíaca;Mujeres;16 Cuenca;50
057 Insuficiencia cardíaca;Mujeres;20 Gipuzkoa;167
057 Insuficiencia cardíaca;Mujeres;17 Girona;173
057 Insuficiencia cardíaca;Mujeres;18 Granada;233
057 Insuficiencia cardíaca;Mujeres;19 Guadalajara;43
057 Insuficiencia cardíaca;Mujeres;21 Huelva;115
057 Insuficiencia cardíaca;Mujeres;22 Huesca;88
057 Insuficiencia cardíaca;Mujeres;23 Jaén;161
057 Insuficiencia cardíaca;Mujeres;24 León;184
057 Insuficiencia cardíaca;Mujeres;25 Lleida;122
057 Insuficiencia cardíaca;Mujeres;27 Lugo;147
057 Insuficiencia cardíaca;Mujeres;28 Madrid;1.355
057 Insuficiencia cardíaca;Mujeres;29 Málaga;328
057 Insuficiencia cardíaca;Mujeres;30 Murcia;276
057 Insuficiencia cardíaca;Mujeres;31 Navarra;105
057 Insuficiencia cardíaca;Mujeres;32 Ourense;154
057 Insuficiencia cardíaca;Mujeres;34 Palencia;67
057 Insuficiencia cardíaca;Mujeres;35 Palmas, Las;205
057 Insuficiencia cardíaca;Mujeres;36 Pontevedra;276
057 Insuficiencia cardíaca;Mujeres;26 Rioja, La;66
057 Insuficiencia cardíaca;Mujeres;37 Salamanca;125
057 Insuficiencia cardíaca;Mujeres;38 Santa Cruz de Tenerife;167
057 Insuficiencia cardíaca;Mujeres;40 Segovia;54
057 Insuficiencia cardíaca;Mujeres;41 Sevilla;776
057 Insuficiencia cardíaca;Mujeres;42 Soria;50
057 Insuficiencia cardíaca;Mujeres;43 Tarragona;144
057 Insuficiencia cardíaca;Mujeres;44 Teruel;39
057 Insuficiencia cardíaca;Mujeres;45 Toledo;194
057 Insuficiencia cardíaca;Mujeres;46 Valencia/València;642
057 Insuficiencia cardíaca;Mujeres;47 Valladolid;115
057 Insuficiencia cardíaca;Mujeres;49 Zamora;88
057 Insuficiencia cardíaca;Mujeres;50 Zaragoza;375
057 Insuficiencia cardíaca;Mujeres;51 Ceuta;25
057 Insuficiencia cardíaca;Mujeres;52 Melilla;16
057 Insuficiencia cardíaca;Mujeres;Extranjero;11
058 Otras enfermedades del corazón;Hombres;Total;10.686
058 Otras enfermedades del corazón;Hombres;02 Albacete;114
058 Otras enfermedades del corazón;Hombres;03 Alicante/Alacant;436
058 Otras enfermedades del corazón;Hombres;04 Almería;142
058 Otras enfermedades del corazón;Hombres;01 Araba/Álava;69
058 Otras enfermedades del corazón;Hombres;33 Asturias;355
058 Otras enfermedades del corazón;Hombres;05 Ávila;52
058 Otras enfermedades del corazón;Hombres;06 Badajoz;185
058 Otras enfermedades del corazón;Hombres;07 Balears, Illes;227
058 Otras enfermedades del corazón;Hombres;08 Barcelona;1.171
058 Otras enfermedades del corazón;Hombres;48 Bizkaia;340
058 Otras enfermedades del corazón;Hombres;09 Burgos;89
058 Otras enfermedades del corazón;Hombres;10 Cáceres;118
058 Otras enfermedades del corazón;Hombres;11 Cádiz;255
058 Otras enfermedades del corazón;Hombres;39 Cantabria;186
058 Otras enfermedades del corazón;Hombres;12 Castellón/Castelló;133
058 Otras enfermedades del corazón;Hombres;13 Ciudad Real;135
058 Otras enfermedades del corazón;Hombres;14 Córdoba;194
058 Otras enfermedades del corazón;Hombres;15 Coruña, A;371
058 Otras enfermedades del corazón;Hombres;16 Cuenca;39
058 Otras enfermedades del corazón;Hombres;20 Gipuzkoa;194
058 Otras enfermedades del corazón;Hombres;17 Girona;175
058 Otras enfermedades del corazón;Hombres;18 Granada;192
058 Otras enfermedades del corazón;Hombres;19 Guadalajara;54
058 Otras enfermedades del corazón;Hombres;21 Huelva;104
058 Otras enfermedades del corazón;Hombres;22 Huesca;81
058 Otras enfermedades del corazón;Hombres;23 Jaén;156
058 Otras enfermedades del corazón;Hombres;24 León;134
058 Otras enfermedades del corazón;Hombres;25 Lleida;102
058 Otras enfermedades del corazón;Hombres;27 Lugo;153
058 Otras enfermedades del corazón;Hombres;28 Madrid;943
058 Otras enfermedades del corazón;Hombres;29 Málaga;361
058 Otras enfermedades del corazón;Hombres;30 Murcia;366
058 Otras enfermedades del corazón;Hombres;31 Navarra;135
058 Otras enfermedades del corazón;Hombres;32 Ourense;140
058 Otras enfermedades del corazón;Hombres;34 Palencia;49
058 Otras enfermedades del corazón;Hombres;35 Palmas, Las;174
058 Otras enfermedades del corazón;Hombres;36 Pontevedra;254
058 Otras enfermedades del corazón;Hombres;26 Rioja, La;88
058 Otras enfermedades del corazón;Hombres;37 Salamanca;116
058 Otras enfermedades del corazón;Hombres;38 Santa Cruz de Tenerife;191
058 Otras enfermedades del corazón;Hombres;40 Segovia;56
058 Otras enfermedades del corazón;Hombres;41 Sevilla;404
058 Otras enfermedades del corazón;Hombres;42 Soria;35
058 Otras enfermedades del corazón;Hombres;43 Tarragona;189
058 Otras enfermedades del corazón;Hombres;44 Teruel;53
058 Otras enfermedades del corazón;Hombres;45 Toledo;164
058 Otras enfermedades del corazón;Hombres;46 Valencia/València;502
058 Otras enfermedades del corazón;Hombres;47 Valladolid;103
058 Otras enfermedades del corazón;Hombres;49 Zamora;58
058 Otras enfermedades del corazón;Hombres;50 Zaragoza;278
058 Otras enfermedades del corazón;Hombres;51 Ceuta;10
058 Otras enfermedades del corazón;Hombres;52 Melilla;11
058 Otras enfermedades del corazón;Hombres;Extranjero;50
058 Otras enfermedades del corazón;Mujeres;Total;13.282
058 Otras enfermedades del corazón;Mujeres;02 Albacete;137
058 Otras enfermedades del corazón;Mujeres;03 Alicante/Alacant;483
058 Otras enfermedades del corazón;Mujeres;04 Almería;154
058 Otras enfermedades del corazón;Mujeres;01 Araba/Álava;70
058 Otras enfermedades del corazón;Mujeres;33 Asturias;413
058 Otras enfermedades del corazón;Mujeres;05 Ávila;62
058 Otras enfermedades del corazón;Mujeres;06 Badajoz;243
058 Otras enfermedades del corazón;Mujeres;07 Balears, Illes;228
058 Otras enfermedades del corazón;Mujeres;08 Barcelona;1.364
058 Otras enfermedades del corazón;Mujeres;48 Bizkaia;448
058 Otras enfermedades del corazón;Mujeres;09 Burgos;128
058 Otras enfermedades del corazón;Mujeres;10 Cáceres;144
058 Otras enfermedades del corazón;Mujeres;11 Cádiz;308
058 Otras enfermedades del corazón;Mujeres;39 Cantabria;215
058 Otras enfermedades del corazón;Mujeres;12 Castellón/Castelló;159
058 Otras enfermedades del corazón;Mujeres;13 Ciudad Real;190
058 Otras enfermedades del corazón;Mujeres;14 Córdoba;243
058 Otras enfermedades del corazón;Mujeres;15 Coruña, A;444
058 Otras enfermedades del corazón;Mujeres;16 Cuenca;79
058 Otras enfermedades del corazón;Mujeres;20 Gipuzkoa;206
058 Otras enfermedades del corazón;Mujeres;17 Girona;168
058 Otras enfermedades del corazón;Mujeres;18 Granada;255
058 Otras enfermedades del corazón;Mujeres;19 Guadalajara;59
058 Otras enfermedades del corazón;Mujeres;21 Huelva;131
058 Otras enfermedades del corazón;Mujeres;22 Huesca;101
058 Otras enfermedades del corazón;Mujeres;23 Jaén;242
058 Otras enfermedades del corazón;Mujeres;24 León;241
058 Otras enfermedades del corazón;Mujeres;25 Lleida;101
058 Otras enfermedades del corazón;Mujeres;27 Lugo;207
058 Otras enfermedades del corazón;Mujeres;28 Madrid;1.606
058 Otras enfermedades del corazón;Mujeres;29 Málaga;409
058 Otras enfermedades del corazón;Mujeres;30 Murcia;326
058 Otras enfermedades del corazón;Mujeres;31 Navarra;167
058 Otras enfermedades del corazón;Mujeres;32 Ourense;175
058 Otras enfermedades del corazón;Mujeres;34 Palencia;62
058 Otras enfermedades del corazón;Mujeres;35 Palmas, Las;200
058 Otras enfermedades del corazón;Mujeres;36 Pontevedra;330
058 Otras enfermedades del corazón;Mujeres;26 Rioja, La;131
058 Otras enfermedades del corazón;Mujeres;37 Salamanca;145
058 Otras enfermedades del corazón;Mujeres;38 Santa Cruz de Tenerife;223
058 Otras enfermedades del corazón;Mujeres;40 Segovia;50
058 Otras enfermedades del corazón;Mujeres;41 Sevilla;485
058 Otras enfermedades del corazón;Mujeres;42 Soria;37
058 Otras enfermedades del corazón;Mujeres;43 Tarragona;195
058 Otras enfermedades del corazón;Mujeres;44 Teruel;52
058 Otras enfermedades del corazón;Mujeres;45 Toledo;212
058 Otras enfermedades del corazón;Mujeres;46 Valencia/València;635
058 Otras enfermedades del corazón;Mujeres;47 Valladolid;167
058 Otras enfermedades del corazón;Mujeres;49 Zamora;84
058 Otras enfermedades del corazón;Mujeres;50 Zaragoza;322
058 Otras enfermedades del corazón;Mujeres;51 Ceuta;9
058 Otras enfermedades del corazón;Mujeres;52 Melilla;17
058 Otras enfermedades del corazón;Mujeres;Extranjero;20
059 Enfermedades cerebrovasculares;Hombres;Total;11.264
059 Enfermedades cerebrovasculares;Hombres;02 Albacete;128
059 Enfermedades cerebrovasculares;Hombres;03 Alicante/Alacant;441
059 Enfermedades cerebrovasculares;Hombres;04 Almería;146
059 Enfermedades cerebrovasculares;Hombres;01 Araba/Álava;86
059 Enfermedades cerebrovasculares;Hombres;33 Asturias;330
059 Enfermedades cerebrovasculares;Hombres;05 Ávila;69
059 Enfermedades cerebrovasculares;Hombres;06 Badajoz;207
059 Enfermedades cerebrovasculares;Hombres;07 Balears, Illes;185
059 Enfermedades cerebrovasculares;Hombres;08 Barcelona;1.111
059 Enfermedades cerebrovasculares;Hombres;48 Bizkaia;279
059 Enfermedades cerebrovasculares;Hombres;09 Burgos;91
059 Enfermedades cerebrovasculares;Hombres;10 Cáceres;127
059 Enfermedades cerebrovasculares;Hombres;11 Cádiz;366
059 Enfermedades cerebrovasculares;Hombres;39 Cantabria;162
059 Enfermedades cerebrovasculares;Hombres;12 Castellón/Castelló;135
059 Enfermedades cerebrovasculares;Hombres;13 Ciudad Real;133
059 Enfermedades cerebrovasculares;Hombres;14 Córdoba;240
059 Enfermedades cerebrovasculares;Hombres;15 Coruña, A;305
059 Enfermedades cerebrovasculares;Hombres;16 Cuenca;79
059 Enfermedades cerebrovasculares;Hombres;20 Gipuzkoa;168
059 Enfermedades cerebrovasculares;Hombres;17 Girona;143
059 Enfermedades cerebrovasculares;Hombres;18 Granada;234
059 Enfermedades cerebrovasculares;Hombres;19 Guadalajara;60
059 Enfermedades cerebrovasculares;Hombres;21 Huelva;155
059 Enfermedades cerebrovasculares;Hombres;22 Huesca;79
059 Enfermedades cerebrovasculares;Hombres;23 Jaén;182
059 Enfermedades cerebrovasculares;Hombres;24 León;149
059 Enfermedades cerebrovasculares;Hombres;25 Lleida;88
059 Enfermedades cerebrovasculares;Hombres;27 Lugo;164
059 Enfermedades cerebrovasculares;Hombres;28 Madrid;1.055
059 Enfermedades cerebrovasculares;Hombres;29 Málaga;467
059 Enfermedades cerebrovasculares;Hombres;30 Murcia;391
059 Enfermedades cerebrovasculares;Hombres;31 Navarra;157
059 Enfermedades cerebrovasculares;Hombres;32 Ourense;133
059 Enfermedades cerebrovasculares;Hombres;34 Palencia;52
059 Enfermedades cerebrovasculares;Hombres;35 Palmas, Las;195
059 Enfermedades cerebrovasculares;Hombres;36 Pontevedra;221
059 Enfermedades cerebrovasculares;Hombres;26 Rioja, La;82
059 Enfermedades cerebrovasculares;Hombres;37 Salamanca;108
059 Enfermedades cerebrovasculares;Hombres;38 Santa Cruz de Tenerife;197
059 Enfermedades cerebrovasculares;Hombres;40 Segovia;33
059 Enfermedades cerebrovasculares;Hombres;41 Sevilla;571
059 Enfermedades cerebrovasculares;Hombres;42 Soria;36
059 Enfermedades cerebrovasculares;Hombres;43 Tarragona;221
059 Enfermedades cerebrovasculares;Hombres;44 Teruel;51
059 Enfermedades cerebrovasculares;Hombres;45 Toledo;165
059 Enfermedades cerebrovasculares;Hombres;46 Valencia/València;615
059 Enfermedades cerebrovasculares;Hombres;47 Valladolid;93
059 Enfermedades cerebrovasculares;Hombres;49 Zamora;75
059 Enfermedades cerebrovasculares;Hombres;50 Zaragoza;222
059 Enfermedades cerebrovasculares;Hombres;51 Ceuta;18
059 Enfermedades cerebrovasculares;Hombres;52 Melilla;11
059 Enfermedades cerebrovasculares;Hombres;Extranjero;53
059 Enfermedades cerebrovasculares;Mujeres;Total;14.553
059 Enfermedades cerebrovasculares;Mujeres;02 Albacete;162
059 Enfermedades cerebrovasculares;Mujeres;03 Alicante/Alacant;517
059 Enfermedades cerebrovasculares;Mujeres;04 Almería;174
059 Enfermedades cerebrovasculares;Mujeres;01 Araba/Álava;81
059 Enfermedades cerebrovasculares;Mujeres;33 Asturias;474
059 Enfermedades cerebrovasculares;Mujeres;05 Ávila;58
059 Enfermedades cerebrovasculares;Mujeres;06 Badajoz;210
059 Enfermedades cerebrovasculares;Mujeres;07 Balears, Illes;236
059 Enfermedades cerebrovasculares;Mujeres;08 Barcelona;1.373
059 Enfermedades cerebrovasculares;Mujeres;48 Bizkaia;442
059 Enfermedades cerebrovasculares;Mujeres;09 Burgos;122
059 Enfermedades cerebrovasculares;Mujeres;10 Cáceres;181
059 Enfermedades cerebrovasculares;Mujeres;11 Cádiz;420
059 Enfermedades cerebrovasculares;Mujeres;39 Cantabria;209
059 Enfermedades cerebrovasculares;Mujeres;12 Castellón/Castelló;194
059 Enfermedades cerebrovasculares;Mujeres;13 Ciudad Real;178
059 Enfermedades cerebrovasculares;Mujeres;14 Córdoba;317
059 Enfermedades cerebrovasculares;Mujeres;15 Coruña, A;501
059 Enfermedades cerebrovasculares;Mujeres;16 Cuenca;86
059 Enfermedades cerebrovasculares;Mujeres;20 Gipuzkoa;253
059 Enfermedades cerebrovasculares;Mujeres;17 Girona;198
059 Enfermedades cerebrovasculares;Mujeres;18 Granada;343
059 Enfermedades cerebrovasculares;Mujeres;19 Guadalajara;80
059 Enfermedades cerebrovasculares;Mujeres;21 Huelva;186
059 Enfermedades cerebrovasculares;Mujeres;22 Huesca;94
059 Enfermedades cerebrovasculares;Mujeres;23 Jaén;213
059 Enfermedades cerebrovasculares;Mujeres;24 León;207
059 Enfermedades cerebrovasculares;Mujeres;25 Lleida;141
059 Enfermedades cerebrovasculares;Mujeres;27 Lugo;189
059 Enfermedades cerebrovasculares;Mujeres;28 Madrid;1.408
059 Enfermedades cerebrovasculares;Mujeres;29 Málaga;516
059 Enfermedades cerebrovasculares;Mujeres;30 Murcia;503
059 Enfermedades cerebrovasculares;Mujeres;31 Navarra;179
059 Enfermedades cerebrovasculares;Mujeres;32 Ourense;188
059 Enfermedades cerebrovasculares;Mujeres;34 Palencia;67
059 Enfermedades cerebrovasculares;Mujeres;35 Palmas, Las;177
059 Enfermedades cerebrovasculares;Mujeres;36 Pontevedra;353
059 Enfermedades cerebrovasculares;Mujeres;26 Rioja, La;95
059 Enfermedades cerebrovasculares;Mujeres;37 Salamanca;149
059 Enfermedades cerebrovasculares;Mujeres;38 Santa Cruz de Tenerife;241
059 Enfermedades cerebrovasculares;Mujeres;40 Segovia;55
059 Enfermedades cerebrovasculares;Mujeres;41 Sevilla;809
059 Enfermedades cerebrovasculares;Mujeres;42 Soria;36
059 Enfermedades cerebrovasculares;Mujeres;43 Tarragona;225
059 Enfermedades cerebrovasculares;Mujeres;44 Teruel;73
059 Enfermedades cerebrovasculares;Mujeres;45 Toledo;205
059 Enfermedades cerebrovasculares;Mujeres;46 Valencia/València;765
059 Enfermedades cerebrovasculares;Mujeres;47 Valladolid;124
059 Enfermedades cerebrovasculares;Mujeres;49 Zamora;105
059 Enfermedades cerebrovasculares;Mujeres;50 Zaragoza;366
059 Enfermedades cerebrovasculares;Mujeres;51 Ceuta;21
059 Enfermedades cerebrovasculares;Mujeres;52 Melilla;18
059 Enfermedades cerebrovasculares;Mujeres;Extranjero;36
060 Aterosclerosis;Hombres;Total;513
060 Aterosclerosis;Hombres;02 Albacete;1
060 Aterosclerosis;Hombres;03 Alicante/Alacant;37
060 Aterosclerosis;Hombres;04 Almería;5
060 Aterosclerosis;Hombres;01 Araba/Álava;2
060 Aterosclerosis;Hombres;33 Asturias;14
060 Aterosclerosis;Hombres;05 Ávila;0
060 Aterosclerosis;Hombres;06 Badajoz;8
060 Aterosclerosis;Hombres;07 Balears, Illes;1
060 Aterosclerosis;Hombres;08 Barcelona;39
060 Aterosclerosis;Hombres;48 Bizkaia;16
060 Aterosclerosis;Hombres;09 Burgos;5
060 Aterosclerosis;Hombres;10 Cáceres;4
060 Aterosclerosis;Hombres;11 Cádiz;9
060 Aterosclerosis;Hombres;39 Cantabria;5
060 Aterosclerosis;Hombres;12 Castellón/Castelló;5
060 Aterosclerosis;Hombres;13 Ciudad Real;5
060 Aterosclerosis;Hombres;14 Córdoba;10
060 Aterosclerosis;Hombres;15 Coruña, A;16
060 Aterosclerosis;Hombres;16 Cuenca;1
060 Aterosclerosis;Hombres;20 Gipuzkoa;11
060 Aterosclerosis;Hombres;17 Girona;6
060 Aterosclerosis;Hombres;18 Granada;13
060 Aterosclerosis;Hombres;19 Guadalajara;2
060 Aterosclerosis;Hombres;21 Huelva;6
060 Aterosclerosis;Hombres;22 Huesca;4
060 Aterosclerosis;Hombres;23 Jaén;7
060 Aterosclerosis;Hombres;24 León;10
060 Aterosclerosis;Hombres;25 Lleida;1
060 Aterosclerosis;Hombres;27 Lugo;10
060 Aterosclerosis;Hombres;28 Madrid;32
060 Aterosclerosis;Hombres;29 Málaga;35
060 Aterosclerosis;Hombres;30 Murcia;13
060 Aterosclerosis;Hombres;31 Navarra;5
060 Aterosclerosis;Hombres;32 Ourense;12
060 Aterosclerosis;Hombres;34 Palencia;0
060 Aterosclerosis;Hombres;35 Palmas, Las;17
060 Aterosclerosis;Hombres;36 Pontevedra;21
060 Aterosclerosis;Hombres;26 Rioja, La;6
060 Aterosclerosis;Hombres;37 Salamanca;1
060 Aterosclerosis;Hombres;38 Santa Cruz de Tenerife;18
060 Aterosclerosis;Hombres;40 Segovia;3
060 Aterosclerosis;Hombres;41 Sevilla;12
060 Aterosclerosis;Hombres;42 Soria;1
060 Aterosclerosis;Hombres;43 Tarragona;14
060 Aterosclerosis;Hombres;44 Teruel;4
060 Aterosclerosis;Hombres;45 Toledo;9
060 Aterosclerosis;Hombres;46 Valencia/València;36
060 Aterosclerosis;Hombres;47 Valladolid;8
060 Aterosclerosis;Hombres;49 Zamora;1
060 Aterosclerosis;Hombres;50 Zaragoza;11
060 Aterosclerosis;Hombres;51 Ceuta;0
060 Aterosclerosis;Hombres;52 Melilla;1
060 Aterosclerosis;Hombres;Extranjero;0
060 Aterosclerosis;Mujeres;Total;724
060 Aterosclerosis;Mujeres;02 Albacete;5
060 Aterosclerosis;Mujeres;03 Alicante/Alacant;67
060 Aterosclerosis;Mujeres;04 Almería;5
060 Aterosclerosis;Mujeres;01 Araba/Álava;7
060 Aterosclerosis;Mujeres;33 Asturias;25
060 Aterosclerosis;Mujeres;05 Ávila;1
060 Aterosclerosis;Mujeres;06 Badajoz;8
060 Aterosclerosis;Mujeres;07 Balears, Illes;9
060 Aterosclerosis;Mujeres;08 Barcelona;60
060 Aterosclerosis;Mujeres;48 Bizkaia;19
060 Aterosclerosis;Mujeres;09 Burgos;7
060 Aterosclerosis;Mujeres;10 Cáceres;5
060 Aterosclerosis;Mujeres;11 Cádiz;12
060 Aterosclerosis;Mujeres;39 Cantabria;9
060 Aterosclerosis;Mujeres;12 Castellón/Castelló;7
060 Aterosclerosis;Mujeres;13 Ciudad Real;9
060 Aterosclerosis;Mujeres;14 Córdoba;13
060 Aterosclerosis;Mujeres;15 Coruña, A;27
060 Aterosclerosis;Mujeres;16 Cuenca;7
060 Aterosclerosis;Mujeres;20 Gipuzkoa;14
060 Aterosclerosis;Mujeres;17 Girona;9
060 Aterosclerosis;Mujeres;18 Granada;11
060 Aterosclerosis;Mujeres;19 Guadalajara;5
060 Aterosclerosis;Mujeres;21 Huelva;8
060 Aterosclerosis;Mujeres;22 Huesca;5
060 Aterosclerosis;Mujeres;23 Jaén;7
060 Aterosclerosis;Mujeres;24 León;13
060 Aterosclerosis;Mujeres;25 Lleida;5
060 Aterosclerosis;Mujeres;27 Lugo;13
060 Aterosclerosis;Mujeres;28 Madrid;50
060 Aterosclerosis;Mujeres;29 Málaga;50
060 Aterosclerosis;Mujeres;30 Murcia;13
060 Aterosclerosis;Mujeres;31 Navarra;1
060 Aterosclerosis;Mujeres;32 Ourense;10
060 Aterosclerosis;Mujeres;34 Palencia;6
060 Aterosclerosis;Mujeres;35 Palmas, Las;10
060 Aterosclerosis;Mujeres;36 Pontevedra;20
060 Aterosclerosis;Mujeres;26 Rioja, La;7
060 Aterosclerosis;Mujeres;37 Salamanca;8
060 Aterosclerosis;Mujeres;38 Santa Cruz de Tenerife;8
060 Aterosclerosis;Mujeres;40 Segovia;2
060 Aterosclerosis;Mujeres;41 Sevilla;24
060 Aterosclerosis;Mujeres;42 Soria;2
